7172;245;41;236;land;true;plains;2
7173;189;211;145;land;false;plains;2
7174;209;201;225;land;false;plains;2
7175;227;237;113;land;true;plains;2
7176;121;186;212;land;true;plains;2
7177;219;164;244;land;false;plains;2
7178;213;187;170;land;false;plains;2
7179;231;227;208;land;false;plains;2
7180;126;249;178;land;false;plains;2
7181;198;142;166;land;false;plains;2
7182;251;197;164;land;true;plains;2
7183;160;124;190;land;false;plains;2
7184;186;188;165;land;false;plains;2
7185;227;119;223;land;true;plains;2
7186;214;211;194;land;true;plains;2
7187;51;208;252;land;false;plains;2
7188;217;182;174;land;false;plains;2
7189;212;211;200;land;false;plains;2
7190;191;213;180;land;false;plains;2
7191;218;238;205;land;false;plains;2
7192;194;209;213;land;false;plains;2
7193;218;206;229;land;false;plains;2
7194;213;241;180;land;false;plains;2
7195;253;75;207;land;true;plains;2
7196;204;185;141;land;false;plains;2
7197;144;212;199;land;false;plains;2
7198;105;182;192;land;true;plains;2
7199;211;219;171;land;false;plains;2
7200;138;225;160;land;false;plains;2
7201;162;167;166;land;false;plains;2
7202;190;211;216;land;false;plains;2
7203;134;163;190;land;false;plains;2
7204;140;187;192;land;false;plains;2
7205;204;175;201;land;true;plains;2
7206;233;112;218;land;true;plains;2
7207;252;58;198;land;false;plains;2
7208;176;126;176;land;false;plains;2
7209;154;206;196;land;false;plains;2
7210;220;137;183;land;false;plains;2
7211;103;206;196;land;false;plains;2
7212;178;176;168;land;false;plains;2
7213;203;203;219;land;false;plains;2
7214;137;156;212;land;false;plains;2
7215;199;188;164;land;false;plains;2
7216;140;178;238;land;false;plains;2
7217;229;123;186;land;true;plains;2
7218;169;214;129;land;false;plains;2
7219;118;250;144;land;false;plains;2
7220;211;235;226;land;false;plains;2
7221;226;199;173;land;false;plains;2
7222;230;52;240;land;true;plains;2
7223;206;152;218;land;false;plains;2
7224;238;236;103;land;false;plains;2
7225;138;224;146;land;false;plains;2
7226;194;236;237;land;false;plains;2
7227;192;194;159;land;true;plains;2
7228;175;170;168;land;false;plains;2
7229;197;197;239;land;true;plains;2
7230;235;252;215;land;false;plains;2
7231;237;228;159;land;false;plains;2
7232;195;231;173;land;false;plains;2
7233;126;204;206;land;false;plains;2
7234;141;242;248;land;false;plains;2
7235;107;238;192;land;true;plains;2
7236;172;167;201;land;true;plains;2
7237;169;180;182;land;false;plains;2
7238;150;233;224;land;false;plains;2
7239;185;206;180;land;true;plains;2
7240;122;235;215;land;false;plains;2
7241;212;185;204;land;true;plains;2
7242;181;166;201;land;false;plains;2
7243;217;243;147;land;false;plains;2
7244;187;86;203;land;false;plains;2
7245;200;200;172;land;false;plains;2
7246;228;141;158;land;false;plains;2
7247;168;243;155;land;true;plains;2
7248;199;147;198;land;false;plains;2
7249;190;182;213;land;false;plains;2
7250;119;202;185;land;false;plains;2
7251;229;227;123;land;false;plains;2
7252;200;128;211;land;true;plains;2
7253;163;220;199;land;true;plains;2
7254;224;243;140;land;false;plains;2
7255;230;244;207;land;true;plains;2
7256;107;207;225;land;false;plains;2
7257;212;173;188;land;true;plains;2
7258;204;200;142;land;false;plains;2
7259;250;182;178;land;true;plains;2
7260;205;227;148;land;false;plains;2
7261;231;225;236;land;true;plains;2
7262;137;159;178;land;false;plains;2
7263;178;159;167;land;false;plains;2
7264;196;112;201;land;false;plains;2
7265;195;124;249;land;true;plains;2
7266;230;224;110;land;false;plains;2
7267;219;215;213;land;false;plains;2
7268;204;152;163;land;false;plains;2
7269;235;226;123;land;false;plains;2
7270;70;211;243;land;true;plains;2
7271;205;235;98;land;false;plains;2
7272;204;239;165;land;true;plains;2
7273;208;153;180;land;false;plains;2
7274;183;187;152;land;true;plains;2
7275;228;173;224;land;false;plains;2
7276;157;185;182;land;false;plains;2
7277;199;143;191;land;false;plains;2
7278;169;172;184;land;false;plains;2
7279;201;230;209;land;false;plains;2
7280;240;187;114;land;false;plains;2
7281;214;149;198;land;false;plains;2
7282;171;213;203;land;true;plains;2
7283;175;201;173;land;false;plains;2
7284;227;221;170;land;false;plains;2
7285;234;166;218;land;false;plains;2
7286;113;229;203;land;false;plains;2
7287;230;250;241;land;false;plains;2
7288;217;219;201;land;false;plains;2
7289;226;239;110;land;true;plains;2
7290;220;166;155;land;false;plains;2
7291;221;194;212;land;false;plains;2
7292;235;99;233;land;true;plains;2
7293;184;152;253;land;false;plains;2
7294;183;137;194;land;false;plains;2
7295;177;225;182;land;false;plains;2
7296;236;151;228;land;false;plains;2
7297;223;227;229;land;true;plains;2
7298;211;240;221;land;false;plains;2
7299;227;183;119;land;false;plains;2
7300;208;245;138;land;true;plains;2
7301;56;231;222;land;false;plains;2
7302;140;192;192;land;false;plains;2
7303;238;227;173;land;false;plains;2
7304;184;204;211;land;true;plains;2
7305;233;119;193;land;true;plains;2
7306;162;189;165;land;true;plains;2
7307;178;133;193;land;true;plains;2
7308;174;155;192;land;false;plains;2
7309;207;170;211;land;false;plains;2
7310;248;213;121;land;true;plains;2
7311;182;150;192;land;true;plains;2
7312;101;219;211;land;true;plains;2
7313;199;187;185;land;true;plains;2
7314;226;231;197;land;false;plains;2
7315;237;184;220;land;false;plains;2
7316;145;248;223;land;false;plains;2
7317;218;234;159;land;true;plains;2
7318;136;159;251;land;false;plains;2
7319;193;144;174;land;false;plains;2
7320;199;231;205;land;true;plains;2
7321;191;198;186;land;false;plains;2
7322;87;243;210;land;true;plains;2
7323;246;77;184;land;true;plains;2
7324;168;185;189;land;false;plains;2
7325;190;81;192;land;false;plains;2
7326;205;235;234;land;false;plains;2
7327;191;134;175;land;false;plains;2
7328;233;246;217;land;false;plains;2
7329;231;252;202;land;false;plains;2
7330;239;90;252;land;false;plains;2
7331;218;244;231;land;true;plains;2
7332;242;247;241;land;false;plains;2
7333;215;238;118;land;true;plains;2
7334;205;157;181;land;false;plains;2
7335;201;242;200;land;false;plains;2
7336;236;129;194;land;false;plains;2
7337;233;246;211;land;false;plains;2
7338;238;77;191;land;true;plains;2
7339;166;169;207;land;false;plains;2
7340;215;210;213;land;true;plains;2
7341;179;205;194;land;true;plains;2
7342;160;120;195;land;false;plains;2
7343;161;156;181;land;false;plains;2
7344;190;190;205;land;false;plains;2
7345;143;213;178;land;false;plains;2
7346;137;218;235;land;false;plains;2
7347;183;124;207;land;true;plains;2
7348;179;138;187;land;true;plains;2
7349;219;216;169;land;true;plains;2
7350;182;207;193;land;false;plains;2
7351;129;227;214;land;false;plains;2
7352;251;201;203;land;false;plains;2
7353;189;128;176;land;false;plains;2
7354;209;166;207;land;false;plains;2
7355;180;135;205;land;false;plains;2
7356;183;142;206;land;false;plains;2
7357;201;222;132;land;false;plains;2
7358;231;170;215;land;true;plains;2
7359;189;194;235;land;false;plains;2
7360;187;223;197;land;false;plains;2
7361;221;194;189;land;true;plains;2
7362;224;191;225;land;false;plains;2
7363;124;235;171;land;false;plains;2
7364;190;120;234;land;false;plains;2
7365;173;203;162;land;false;plains;2
7366;157;222;166;land;true;plains;2
7367;156;243;107;land;true;plains;2
7368;203;237;122;land;true;plains;2
7369;202;129;212;land;true;plains;2
7370;208;165;219;land;false;plains;2
7371;118;191;236;land;false;plains;2
7372;189;231;148;land;false;plains;2
7373;179;181;182;land;true;plains;2
7374;219;179;135;land;true;plains;2
7375;226;249;190;land;true;plains;2
7376;173;185;189;land;false;plains;2
7377;242;120;225;land;false;plains;2
7378;166;245;235;land;false;plains;2
7379;188;185;146;land;false;plains;2
7380;238;240;48;land;false;plains;2
7381;160;184;237;land;false;plains;2
7382;128;189;182;land;false;plains;2
7383;174;213;211;land;false;plains;2
7384;130;189;220;land;false;plains;2
7385;240;253;141;land;false;plains;2
7386;166;140;187;land;true;plains;2
7387;247;142;209;land;false;plains;2
7388;242;225;124;land;false;plains;2
7389;178;162;210;land;true;plains;2
7390;215;215;218;land;true;plains;2
7391;202;189;213;land;true;plains;2
7392;234;221;223;land;false;plains;2
7393;217;171;179;land;true;plains;2
7394;205;184;188;land;false;plains;2
7395;218;231;211;land;true;plains;2
7396;185;120;179;land;true;plains;2
7397;210;161;166;land;true;plains;2
7398;215;217;180;land;false;plains;2
7399;243;251;88;land;false;plains;2
7400;192;97;190;land;false;plains;2
7401;220;65;240;land;true;plains;2
7402;203;133;213;land;false;plains;2
7403;224;210;228;land;true;plains;2
7404;153;209;191;land;true;plains;2
7405;197;238;235;land;false;plains;2
7406;132;233;236;land;false;plains;2
7407;97;222;222;land;false;plains;2
7408;235;115;238;land;false;plains;2
7409;192;104;192;land;false;plains;2
7410;193;83;204;land;false;plains;2
7411;186;117;200;land;true;plains;2
7412;119;220;183;land;false;plains;2
7413;160;209;174;land;true;plains;2
7414;244;245;95;land;true;plains;2
7415;167;217;165;land;true;plains;2
7416;203;241;229;land;false;plains;2
7417;225;193;225;land;false;plains;2
7418;219;189;188;land;false;plains;2
7419;133;228;207;land;false;plains;2
7420;248;193;167;land;false;plains;2
7421;163;242;211;land;true;plains;2
7422;202;149;200;land;false;plains;2
7423;137;191;181;land;false;plains;2
7424;173;130;193;land;true;plains;2
7425;176;182;178;land;false;plains;2
7426;246;235;226;land;false;plains;2
7427;194;210;159;land;false;plains;2
7428;198;205;135;land;false;plains;2
7429;181;97;197;land;true;plains;2
7430;218;127;156;land;false;plains;2
7431;132;211;191;land;true;plains;2
7432;175;138;192;land;true;plains;2
7433;138;177;196;land;false;plains;2
7434;221;240;94;land;false;plains;2
7435;199;239;223;land;false;plains;2
7436;179;180;155;land;false;plains;2
7437;251;210;251;land;true;plains;2
7438;223;143;151;land;false;plains;2
7439;166;173;174;land;true;plains;2
7440;205;151;160;land;true;plains;2
7441;245;248;199;land;false;plains;2
7442;164;182;193;land;false;plains;2
7443;180;149;168;land;true;plains;2
7444;112;193;199;land;false;plains;2
7445;253;79;238;land;true;plains;2
7446;181;204;224;land;false;plains;2
7447;154;169;187;land;false;plains;2
7448;209;180;214;land;false;plains;2
7449;209;183;165;land;true;plains;2
7450;130;143;249;land;false;plains;2
7451;93;178;238;land;false;plains;2
7452;204;179;157;land;true;plains;2
7453;120;190;209;land;true;plains;2
7454;213;176;227;land;false;plains;2
7455;185;125;201;land;true;plains;2
7456;168;204;185;land;false;plains;2
7457;193;175;169;land;true;plains;2
7458;202;162;233;land;true;plains;2
7459;216;219;217;land;false;plains;2
7460;235;209;186;land;true;plains;2
7461;205;207;188;land;false;plains;2
7462;209;234;233;land;false;plains;2
7463;239;223;94;land;true;plains;2
7464;219;204;142;land;false;plains;2
7465;175;177;208;land;true;plains;2
7466;223;192;172;land;false;plains;2
7467;178;214;120;land;false;plains;2
7468;229;220;141;land;false;plains;2
7469;211;179;214;land;true;plains;2
7470;229;172;243;land;false;plains;2
7471;106;249;157;land;false;plains;2
7472;142;111;250;land;false;plains;2
7473;127;224;192;land;false;plains;2
7474;184;210;201;land;false;plains;2
7475;131;165;240;land;false;plains;2
7476;244;147;178;land;true;plains;2
7477;123;176;240;land;false;plains;2
7478;235;241;181;land;true;plains;2
7479;210;164;222;land;false;plains;2
7480;213;176;198;land;false;plains;2
7481;255;217;0;land;false;plains;2
7482;142;245;187;land;false;plains;2
7483;220;148;252;land;false;plains;2
7484;204;180;188;land;true;plains;2
7485;135;213;189;land;false;plains;2
7486;169;118;197;land;true;plains;2
7487;174;177;178;land;false;plains;2
7488;186;157;205;land;true;plains;2
7489;217;110;215;land;false;plains;2
7490;216;230;201;land;false;plains;2
7491;164;189;183;land;false;plains;2
7492;213;190;219;land;true;plains;2
7493;222;200;170;land;false;plains;2
7494;145;216;201;land;true;plains;2
7495;241;199;138;land;false;plains;2
7496;223;216;131;land;false;plains;2
7497;219;143;203;land;false;plains;2
7498;234;183;110;land;false;plains;2
7499;237;189;181;land;false;plains;2
7500;125;241;216;land;false;plains;2
7501;195;124;187;land;true;plains;2
7502;128;187;187;land;false;plains;2
7503;217;180;227;land;false;plains;2
7504;217;221;145;land;true;plains;2
7505;137;187;194;land;false;plains;2
7506;218;147;165;land;false;plains;2
7507;217;218;206;land;false;plains;2
7508;216;229;235;land;false;plains;2
7509;246;111;227;land;false;plains;2
7510;239;140;237;land;false;plains;2
7511;218;231;181;land;false;plains;2
7512;227;239;171;land;false;plains;2
7513;222;211;222;land;true;plains;2
7514;98;242;164;land;true;plains;2
7515;124;219;181;land;false;plains;2
7516;239;216;143;land;false;plains;2
7517;203;213;177;land;false;plains;2
7518;145;183;180;land;false;plains;2
7519;156;173;174;land;false;plains;2
7520;237;146;182;land;false;plains;2
7521;181;165;178;land;false;plains;2
7522;242;249;139;land;true;plains;2
7523;215;159;253;land;false;plains;2
7524;177;214;218;land;false;plains;2
7525;174;43;43;land;false;plains;2
7526;135;168;180;land;true;plains;2
7527;179;172;208;land;false;plains;2
7528;201;202;199;land;true;plains;2
7529;131;186;186;land;false;plains;2
7530;186;144;205;land;false;plains;2
7531;166;221;154;land;false;plains;2
7532;138;218;214;land;false;plains;2
7533;148;247;137;land;false;plains;2
7534;245;175;85;land;false;plains;2
7535;212;224;122;land;false;plains;2
7536;189;114;207;land;false;plains;2
7537;153;191;191;land;true;plains;2
7538;192;191;203;land;false;plains;2
7539;182;193;215;land;false;plains;2
7540;206;192;173;land;false;plains;2
7541;183;201;169;land;false;plains;2
7542;65;250;239;land;false;plains;2
7543;196;188;194;land;false;plains;2
7544;251;102;225;land;false;plains;2
7545;246;210;183;land;false;plains;2
7546;193;149;181;land;true;plains;2
7547;175;139;194;land;false;plains;2
7548;244;129;181;land;false;plains;2
7549;170;179;187;land;false;plains;2
7550;216;203;229;land;false;plains;2
7551;99;168;251;land;false;plains;2
7552;210;85;241;land;false;plains;2
7553;180;192;179;land;false;plains;2
7554;186;181;212;land;true;plains;2
7555;210;236;211;land;false;plains;2
7556;179;161;166;land;false;plains;2
7557;123;173;234;land;false;plains;2
7558;245;252;137;land;false;plains;2
7559;236;141;204;land;false;plains;2
7560;201;193;139;land;true;plains;2
7561;221;186;227;land;false;plains;2
7562;192;160;202;land;true;plains;2
7563;231;173;204;land;false;plains;2
7564;236;208;195;land;false;plains;2
7565;211;153;153;land;true;plains;2
7566;143;230;176;land;false;plains;2
7567;151;237;200;land;false;plains;2
7568;244;126;217;land;true;plains;2
7569;168;175;167;land;true;plains;2
7570;209;71;224;land;false;plains;2
7571;189;155;157;land;false;plains;2
7572;229;227;101;land;false;plains;2
7573;163;125;194;land;false;plains;2
7574;197;203;196;land;false;plains;2
7575;207;164;138;land;false;plains;2
7576;245;105;183;land;false;plains;2
7577;240;137;151;land;true;plains;2
7578;138;230;209;land;true;plains;2
7579;210;163;142;land;false;plains;2
7580;110;243;153;land;false;plains;2
7581;68;253;252;land;true;plains;2
7582;224;203;211;land;false;plains;2
7583;156;202;228;land;false;plains;2
7584;253;252;31;land;false;plains;2
7585;155;247;171;land;false;plains;2
7586;177;204;204;land;true;plains;2
7587;163;157;222;land;false;plains;2
7588;233;175;148;land;false;plains;2
7589;219;110;197;land;false;plains;2
7590;182;222;230;land;false;plains;2
7591;185;231;186;land;false;plains;2
7592;203;157;186;land;false;plains;2
7593;233;137;134;land;false;plains;2
7594;235;238;134;land;false;plains;2
7595;221;161;204;land;false;plains;2
7596;208;228;251;land;false;plains;2
7597;41;245;253;land;false;plains;2
7598;247;180;203;land;false;plains;2
7599;234;201;185;land;false;plains;2
7600;98;183;220;land;false;plains;2
7601;212;157;165;land;false;plains;2
7602;237;112;224;land;false;plains;2
7603;181;139;227;land;false;plains;2
7604;145;250;173;land;true;plains;2
7605;168;181;199;land;false;plains;2
7606;217;174;176;land;false;plains;2
7607;210;176;197;land;false;plains;2
7608;172;250;165;land;false;plains;2
7609;210;242;212;land;true;plains;2
7610;232;140;218;land;false;plains;2
7611;168;227;117;land;true;plains;2
7612;177;160;230;land;false;plains;2
7613;175;178;218;land;true;plains;2
7614;210;210;144;land;true;plains;2
7615;229;229;222;land;true;plains;2
7616;180;184;209;land;false;plains;2
7617;181;204;201;land;false;plains;2
7618;228;202;219;land;false;plains;2
7619;164;138;239;land;false;plains;2
7620;164;239;206;land;false;plains;2
7621;176;219;163;land;false;plains;2
7622;168;214;204;land;false;plains;2
7623;210;195;205;land;false;plains;2
7624;212;243;217;land;false;plains;2
7625;83;231;211;land;true;plains;2
7626;246;218;206;land;false;plains;2
7627;146;217;181;land;true;plains;2
7628;245;210;176;land;false;plains;2
7629;190;194;167;land;true;plains;2
7630;209;167;216;land;false;plains;2
7631;238;200;173;land;false;plains;2
7632;180;137;247;land;false;plains;2
7633;219;48;234;land;true;plains;2
7634;97;230;221;land;false;plains;2
7635;203;142;219;land;false;plains;2
7636;226;246;33;land;false;plains;2
7637;252;220;121;land;false;plains;2
7638;189;165;178;land;false;plains;2
7639;196;195;184;land;false;plains;2
7640;171;178;189;land;false;plains;2
7641;161;203;184;land;true;plains;2
7642;181;227;167;land;false;plains;2
7643;106;237;227;land;false;plains;2
7644;185;191;169;land;true;plains;2
7645;205;205;162;land;false;plains;2
7646;226;216;127;land;false;plains;2
7647;219;238;121;land;false;plains;2
7648;252;20;244;land;true;plains;2
7649;227;161;238;land;false;plains;2
7650;172;222;189;land;false;plains;2
7651;171;220;123;land;false;plains;2
7652;138;209;194;land;true;plains;2
7653;181;116;207;land;false;plains;2
7654;211;192;155;land;false;plains;2
7655;132;223;193;land;true;plains;2
7656;216;38;248;land;false;plains;2
7657;144;178;206;land;false;plains;2
7658;234;188;168;land;false;plains;2
7659;215;247;102;land;false;plains;2
7660;250;211;86;land;false;plains;2
7661;110;182;241;land;false;plains;2
7662;215;229;206;land;false;plains;2
7663;189;241;232;land;false;plains;2
7664;156;143;243;land;false;plains;2
7665;180;142;197;land;false;plains;2
7666;131;147;252;land;false;plains;2
7667;135;210;240;land;false;plains;2
7668;176;185;172;land;false;plains;2
7669;35;247;226;land;false;plains;2
7670;149;202;232;land;false;plains;2
7671;128;224;160;land;false;plains;2
7672;194;182;246;land;false;plains;2
7673;224;225;144;land;false;plains;2
7674;200;162;167;land;true;plains;2
7675;119;241;221;land;false;plains;2
7676;222;236;46;land;false;plains;2
7677;155;150;181;land;true;plains;2
7678;250;77;212;land;true;plains;2
7679;238;213;231;land;false;plains;2
7680;190;183;146;land;false;plains;2
7681;147;187;197;land;true;plains;2
7682;211;206;151;land;false;plains;2
7683;232;149;227;land;true;plains;2
7684;229;238;142;land;false;plains;2
7685;196;230;190;land;false;plains;2
7686;213;207;196;land;false;plains;2
7687;218;218;137;land;false;plains;2
7688;190;145;231;land;false;plains;2
7689;205;253;245;land;false;plains;2
7690;160;151;229;land;true;plains;2
7691;178;179;209;land;true;plains;2
7692;247;202;105;land;false;plains;2
7693;51;253;225;land;false;plains;2
7694;235;200;124;land;false;plains;2
7695;175;182;202;land;true;plains;2
7696;206;200;185;land;true;plains;2
7697;194;188;198;land;false;plains;2
7698;223;229;165;land;true;plains;2
7699;172;248;138;land;false;plains;2
7700;82;250;203;land;false;plains;2
7701;254;254;15;land;false;plains;2
7702;221;139;230;land;false;plains;2
7703;246;175;181;land;false;plains;2
7704;216;193;210;land;false;plains;2
7705;114;224;204;land;false;plains;2
7706;166;207;158;land;false;plains;2
7707;237;121;217;land;false;plains;2
7708;196;251;80;land;false;plains;2
7709;226;92;188;land;false;plains;2
7710;207;239;241;land;false;plains;2
7711;153;172;201;land;true;plains;2
7712;188;111;191;land;false;plains;2
7713;228;195;217;land;false;plains;2
7714;249;82;232;land;false;plains;2
7715;41;228;245;land;false;plains;2
7716;210;136;161;land;true;plains;2
7717;230;145;232;land;false;plains;2
7718;81;224;232;land;false;plains;2
7719;161;248;196;land;false;plains;2
7720;153;216;176;land;true;plains;2
7721;149;170;192;land;true;plains;2
7722;224;205;155;land;false;plains;2
7723;185;188;186;land;false;plains;2
7724;217;237;233;land;false;plains;2
7725;25;249;242;land;false;plains;2
7726;153;142;249;land;true;plains;2
7727;39;240;253;land;false;plains;2
7728;186;252;161;land;false;plains;2
7729;207;209;216;land;false;plains;2
7730;246;212;104;land;false;plains;2
7731;213;220;141;land;true;plains;2
7732;188;197;168;land;false;plains;2
7733;220;207;205;land;false;plains;2
7734;248;82;207;land;false;plains;2
7735;151;245;117;land;false;plains;2
7736;234;194;156;land;false;plains;2
7737;160;234;117;land;false;plains;2
7738;241;119;148;land;false;plains;2
7739;160;199;194;land;false;plains;2
7740;165;160;172;land;false;plains;2
7741;139;200;170;land;false;plains;2
7742;226;223;229;land;false;plains;2
7743;169;209;125;land;false;plains;2
7744;187;193;148;land;false;plains;2
7745;201;99;202;land;false;plains;2
7746;200;165;188;land;true;plains;2
7747;202;216;171;land;true;plains;2
7748;172;164;170;land;true;plains;2
7749;162;176;182;land;true;plains;2
7750;189;253;181;land;false;plains;2
7751;201;203;208;land;false;plains;2
7752;242;228;216;land;true;plains;2
7753;250;66;193;land;false;plains;2
7754;242;176;241;land;true;plains;2
7755;240;182;110;land;false;plains;2
7756;147;182;189;land;false;plains;2
7757;135;251;216;land;true;plains;2
7758;122;194;190;land;true;plains;2
7759;179;155;182;land;true;plains;2
7760;201;193;147;land;false;plains;2
7761;248;195;145;land;false;plains;2
7762;99;200;212;land;true;plains;2
7763;218;240;47;land;true;plains;2
7764;101;236;252;land;false;plains;2
7765;149;185;231;land;false;plains;2
7766;196;159;228;land;false;plains;2
7767;221;201;212;land;true;plains;2
7768;95;195;226;land;false;plains;2
7769;201;111;208;land;false;plains;2
7770;98;252;215;land;false;plains;2
7771;204;168;171;land;false;plains;2
7772;201;132;172;land;true;plains;2
7773;157;171;175;land;true;plains;2
7774;193;172;194;land;false;plains;2
7775;225;86;207;land;false;plains;2
7776;147;252;129;land;false;plains;2
7777;228;238;252;land;false;plains;2
7778;147;196;244;land;false;plains;2
7779;107;207;188;land;false;plains;2
7780;203;163;212;land;true;plains;2
7781;213;130;246;land;false;plains;2
7782;149;191;228;land;false;plains;2
7783;251;143;114;land;false;plains;2
7784;25;238;236;land;false;plains;2
7785;201;253;55;land;true;plains;2
7786;191;150;242;land;false;plains;2
7787;181;239;252;land;false;plains;2
7788;208;238;138;land;true;plains;2
7789;189;177;194;land;true;plains;2
7790;152;251;253;land;false;plains;2
7791;186;159;254;land;true;plains;2
7792;185;172;190;land;false;plains;2
7793;187;235;220;land;true;plains;2
7794;146;165;196;land;false;plains;2
7795;214;208;211;land;true;plains;2
7796;225;203;76;land;false;plains;2
7797;240;207;218;land;false;plains;2
7798;141;172;199;land;false;plains;2
7799;180;160;227;land;false;plains;2
7800;193;228;86;land;false;plains;2
7801;174;183;190;land;true;plains;2
7802;208;198;190;land;true;plains;2
7803;133;227;192;land;false;plains;2
7804;204;182;165;land;false;plains;2
7805;139;194;249;land;false;plains;2
7806;114;229;170;land;false;plains;2
7807;171;116;202;land;true;plains;2
7808;166;211;175;land;false;plains;2
7809;255;70;21;land;true;plains;2
7810;219;214;147;land;false;plains;2
7811;168;225;139;land;false;plains;2
7812;142;198;226;land;false;plains;2
7813;168;125;216;land;true;plains;2
7814;214;190;152;land;false;plains;2
7815;216;221;182;land;true;plains;2
7816;193;230;165;land;false;plains;2
7817;194;165;214;land;false;plains;2
7818;251;166;208;land;false;plains;2
7819;226;122;165;land;false;plains;2
7820;180;230;152;land;false;plains;2
7821;217;163;202;land;false;plains;2
7822;142;170;208;land;false;plains;2
7823;167;233;121;land;false;plains;2
7824;214;192;222;land;true;plains;2
7825;160;232;213;land;false;plains;2
7826;224;80;199;land;false;plains;2
7827;171;193;218;land;false;plains;2
7828;210;79;216;land;true;plains;2
7829;75;249;223;land;false;plains;2
7830;206;241;99;land;false;plains;2
7831;92;227;253;land;false;plains;2
7832;166;242;248;land;false;plains;2
7833;242;211;218;land;false;plains;2
7834;109;213;217;land;false;plains;2
7835;120;247;147;land;false;plains;2
7836;152;250;111;land;false;plains;2
7837;243;176;249;land;false;plains;2
7838;223;223;201;land;false;plains;2
7839;183;153;185;land;false;plains;2
7840;210;48;246;land;false;plains;2
7841;218;175;250;land;false;plains;2
7842;218;247;106;land;true;plains;2
7843;141;201;233;land;false;plains;2
7844;168;177;178;land;false;plains;2
7845;233;145;124;land;false;plains;2
7846;237;246;153;land;false;plains;2
7847;250;236;164;land;false;plains;2
7848;199;235;77;land;false;plains;2
7849;136;199;201;land;false;plains;2
7850;208;222;219;land;true;plains;2
7851;176;117;239;land;false;plains;2
7852;102;212;192;land;false;plains;2
7853;242;156;151;land;false;plains;2
7854;117;169;215;land;false;plains;2
7855;248;231;81;land;false;plains;2
7856;194;178;192;land;true;plains;2
7857;172;204;140;land;false;plains;2
7858;227;155;128;land;false;plains;2
7859;165;213;202;land;true;plains;2
7860;148;242;246;land;false;plains;2
7861;193;242;135;land;false;plains;2
7862;159;157;219;land;false;plains;2
7863;177;137;223;land;false;plains;2
7864;167;237;241;land;false;plains;2
7865;148;155;211;land;false;plains;2
7866;138;154;196;land;false;plains;2
7867;198;109;235;land;false;plains;2
7868;68;217;236;land;true;plains;2
7869;221;98;227;land;false;plains;2
7870;196;118;194;land;false;plains;2
7871;152;239;220;land;false;plains;2
7872;183;139;247;land;false;plains;2
7873;94;248;237;land;false;plains;2
7874;222;246;119;land;false;plains;2
7875;158;134;218;land;false;plains;2
7876;210;252;85;land;true;plains;2
7877;103;189;251;land;false;plains;2
7878;187;115;205;land;false;plains;2
7879;156;196;168;land;false;plains;2
7880;145;125;233;land;false;plains;2
7881;246;218;139;land;true;plains;2
7882;184;197;158;land;false;plains;2
7883;158;249;239;land;false;plains;2
7884;169;146;242;land;false;plains;2
7885;228;206;218;land;true;plains;2
7886;178;129;242;land;false;plains;2
7887;224;246;222;land;true;plains;2
7888;221;174;196;land;true;plains;2
7889;248;78;250;land;true;plains;2
7890;208;170;203;land;false;plains;2
7891;251;181;148;land;false;plains;2
7892;242;136;241;land;false;plains;2
7893;123;163;192;land;false;plains;2
7894;228;223;214;land;false;plains;2
7895;239;225;126;land;false;plains;2
7896;248;50;209;land;false;plains;2
7897;181;124;202;land;true;plains;2
7898;161;112;197;land;true;plains;2
7899;151;224;218;land;false;plains;2
7900;134;216;180;land;false;plains;2
7901;252;205;168;land;false;plains;2
7902;252;64;200;land;false;plains;2
7903;118;188;246;land;false;plains;2
7904;121;210;250;land;true;plains;2
7905;173;115;230;land;false;plains;2
7906;158;252;244;land;false;plains;2
7907;202;156;190;land;false;plains;2
7908;208;192;138;land;false;plains;2
7909;132;226;143;land;false;plains;2
7910;244;137;234;land;false;plains;2
7911;224;43;239;land;false;plains;2
7912;225;216;69;land;false;plains;2
7913;191;123;249;land;false;plains;2
7914;183;249;147;land;false;plains;2
7915;151;171;216;land;false;plains;2
7916;227;113;207;land;false;plains;2
7917;250;237;209;land;false;plains;2
7918;192;153;167;land;false;plains;2
7919;215;196;218;land;false;plains;2
7920;199;193;247;land;true;plains;2
7921;245;203;190;land;false;plains;2
7922;211;238;189;land;false;plains;2
7923;202;200;200;land;true;plains;2
7924;163;221;200;land;true;plains;2
7925;198;241;62;land;false;plains;2
7926;209;157;189;land;false;plains;2
7927;208;223;169;land;false;plains;2
7928;237;75;209;land;false;plains;2
7929;239;124;174;land;false;plains;2
7930;227;174;234;land;false;plains;2
7931;227;235;204;land;false;plains;2
7932;91;253;207;land;false;plains;2
7933;239;148;131;land;false;plains;2
7934;191;161;203;land;true;plains;2
7935;90;215;249;land;false;plains;2
7936;245;239;25;land;false;plains;2
7937;217;117;185;land;false;plains;2
7938;109;229;165;land;false;plains;2
7939;165;194;183;land;false;plains;2
7940;246;156;152;land;false;plains;2
7941;174;130;202;land;true;plains;2
7942;220;234;239;land;false;plains;2
7943;235;190;229;land;false;plains;2
7944;236;166;161;land;false;plains;2
7945;35;248;226;land;true;plains;2
7946;207;125;206;land;false;plains;2
7947;167;183;239;land;false;plains;2
7948;61;218;239;land;false;plains;2
